|OrderId|OrderDate |OrderAmount|SalePersone     |
|42,647 |2014-02-04|10,357.8   |Neville Hindley |
|42,648 |2014-02-05|0          |Garth Evershed  |
|42,649 |2014-02-05|862.5      |Lyndon Evershed |
|42,650 |2014-02-05|1,351      |Harvey Lock     |
|42,651 |2014-02-05|1,575.5    |Lyndon Evershed |
|42,652 |2014-02-05|288.33     |Neville Hindley |
|42,653 |2014-02-05|770        |Neville Hindley |
|42,654 |2014-02-05|1,332      |Lyndon Evershed |
|42,655 |2014-02-05|5,109      |Lyndon Evershed |
|42,656 |2014-02-05|813.8      |Neville Hindley |
|42,657 |2014-02-05|1,752.5    |Garth Evershed  |
|42,658 |2014-02-05|-545       |Garth Evershed  |
|42,659 |2014-02-05|1,269.03   |Lyndon Evershed |
|42,660 |2014-02-06|224        |Douglas Evershed|
|42,661 |2014-02-06|3,129      |Lyndon Evershed |
|42,662 |2014-02-06|561        |Neville Hindley |
|42,663 |2014-02-06|3,193.5    |Lyndon Evershed |
|42,664 |2014-02-06|2,876.5    |Lyndon Evershed |
|42,665 |2014-02-06|4,170      |Neville Hindley |
|42,666 |2014-02-06|324        |Neville Hindley |
|42,667 |2014-02-06|1,762.5    |Neville Hindley |
|42,668 |2014-02-06|292.92     |Douglas Evershed|
|42,669 |2014-02-06|2,563      |Lyndon Evershed |
|42,670 |2014-02-07|1,611      |Neville Hindley |
|42,671 |2014-02-07|60.98      |Neville Hindley |
|42,672 |2014-02-07|1,035      |Neville Hindley |
|42,673 |2014-02-07|585        |Lyndon Evershed |
|42,674 |2014-02-07|825        |Neville Hindley |
|42,675 |2014-02-07|184.5      |Neville Hindley |
|42,676 |2014-02-07|698.25     |Lyndon Evershed |
|42,677 |2014-02-10|250        |Douglas Evershed|
|42,678 |2014-02-10|696.96     |Lyndon Evershed |
|42,679 |2014-02-10|1,301      |Lyndon Evershed |
|42,680 |2014-02-10|39,090     |Neville Hindley |
|42,681 |2014-02-10|1,990      |Neville Hindley |
|42,682 |2014-02-10|3,257.42   |Neville Hindley |
|42,683 |2014-02-10|1,720      |Neville Hindley |
|42,684 |2014-02-10|1,497.5    |Neville Hindley |
|42,685 |2014-02-10|2,200      |Neville Hindley |
|42,686 |2014-02-10|454        |Harvey Lock     |
|42,687 |2014-02-11|708.68     |Lyndon Evershed |
|42,688 |2014-02-11|6,073      |Harvey Lock     |
|42,689 |2014-02-11|1,327.5    |Garth Evershed  |
|42,690 |2014-02-11|1,495      |Neville Hindley |
|42,691 |2014-02-11|792        |Lyndon Evershed |
|42,692 |2014-02-11|373        |Neville Hindley |
|42,693 |2014-02-12|593        |Lyndon Evershed |
|42,694 |2014-02-12|2,471      |Neville Hindley |
|42,695 |2014-02-12|495        |Neville Hindley |
|42,696 |2014-02-12|1,750      |Neville Hindley |
|42,697 |2014-02-12|371.95     |Lyndon Evershed |
|42,698 |2014-02-12|510        |Neville Hindley |
|42,699 |2014-02-12|435        |Neville Hindley |
|42,700 |2014-02-12|677        |Lyndon Evershed |
|42,701 |2014-02-12|807        |Neville Hindley |
|42,702 |2014-02-12|370        |Douglas Evershed|
|42,703 |2014-02-12|1,010      |Neville Hindley |
|42,704 |2014-02-12|524.19     |Lyndon Evershed |
|42,705 |2014-02-12|366.14     |Neville Hindley |
|42,706 |2014-02-13|446        |Neville Hindley |
|42,707 |2014-02-13|1,544.5    |Lyndon Evershed |
|42,708 |2014-02-13|1,011.84   |Lyndon Evershed |
|42,709 |2014-02-13|1,999      |Lyndon Evershed |
|42,710 |2014-02-13|305.5      |Neville Hindley |
|42,711 |2014-02-13|549        |Lyndon Evershed |
|42,712 |2014-02-14|622        |Garth Evershed  |
|42,713 |2014-02-14|1,317.04   |Harvey Lock     |
|42,714 |2014-02-14|2,082      |Neville Hindley |
|42,715 |2014-02-14|550        |Neville Hindley |
|42,716 |2014-02-14|582        |Lyndon Evershed |
|42,717 |2014-02-14|322.5      |Neville Hindley |
|42,718 |2014-02-14|473.46     |Neville Hindley |
|42,719 |2014-02-14|1,600      |Garth Evershed  |
|42,720 |2014-02-14|4,259      |Lyndon Evershed |
|42,721 |2014-02-17|248        |Neville Hindley |
|42,722 |2014-02-17|3,341.69   |Neville Hindley |
|42,723 |2014-02-17|756        |Neville Hindley |
|42,724 |2014-02-17|334.96     |Neville Hindley |
|42,725 |2014-02-17|814.5      |Neville Hindley |
|42,726 |2014-02-17|549.3      |Lyndon Evershed |
|42,727 |2014-02-17|514        |Lyndon Evershed |
|42,728 |2014-02-18|4,890      |Neville Hindley |
|42,729 |2014-02-18|957.5      |Lyndon Evershed |
|42,730 |2014-02-18|4,857      |Neville Hindley |
|42,731 |2014-02-18|963        |Neville Hindley |
|42,732 |2014-02-18|153        |Neville Hindley |
|42,733 |2014-02-18|990        |Neville Hindley |
|42,734 |2014-02-18|444.5      |Neville Hindley |
|42,735 |2014-02-18|489        |Neville Hindley |
|42,736 |2014-02-18|1,995      |Neville Hindley |
|42,737 |2014-02-18|1,379.5    |Garth Evershed  |
|42,738 |2014-02-18|225        |Neville Hindley |
|42,739 |2014-02-18|773        |Neville Hindley |
|42,740 |2014-02-18|630.05     |Lyndon Evershed |
|42,741 |2014-02-19|2,740.95   |Garth Evershed  |
|42,742 |2014-02-19|557.5      |Lyndon Evershed |
|42,743 |2014-02-19|543.88     |Douglas Evershed|
|42,744 |2014-02-19|3,971.9    |Lyndon Evershed |
|42,745 |2014-02-19|1,983      |Lyndon Evershed |
|42,746 |2014-02-19|15,737     |Douglas Evershed|
|42,747 |2014-02-19|5,091.36   |Lyndon Evershed |
|42,748 |2014-02-19|824        |Douglas Evershed|
|42,749 |2014-02-19|615        |Lyndon Evershed |
|42,750 |2014-02-20|250        |Lyndon Evershed |
|42,751 |2014-02-20|1,522      |Lyndon Evershed |
|42,752 |2014-02-20|1,306      |Lyndon Evershed |
|42,753 |2014-02-20|2,556      |Douglas Evershed|
|42,754 |2014-02-20|319        |Lyndon Evershed |
|42,755 |2014-02-20|3,818      |Douglas Evershed|
|42,756 |2014-02-20|5,595      |Lyndon Evershed |
|42,757 |2014-02-21|499.01     |Lyndon Evershed |
|42,758 |2014-02-21|1,765      |Neville Hindley |
|42,759 |2014-02-21|14,498     |Lyndon Evershed |
|42,760 |2014-02-21|7,045      |Lyndon Evershed |
|42,761 |2014-02-21|2,024      |Garth Evershed  |
|42,762 |2014-02-21|950        |Neville Hindley |
|42,763 |2014-02-21|2,766.54   |Lyndon Evershed |
|42,764 |2014-02-21|301.7      |Lyndon Evershed |
|42,765 |2014-02-21|1,627      |Lyndon Evershed |
|42,766 |2014-02-24|980        |Douglas Evershed|
|42,767 |2014-02-24|16,310.15  |Douglas Evershed|
|42,768 |2014-02-25|663.2      |Douglas Evershed|
|42,769 |2014-02-25|702        |Garth Evershed  |
|42,770 |2014-02-25|630        |Douglas Evershed|
|42,771 |2014-02-25|283.5      |Lyndon Evershed |
|42,772 |2014-02-26|799.5      |Neville Hindley |
|42,773 |2014-02-26|387.91     |Neville Hindley |
|42,774 |2014-02-26|162.4      |Neville Hindley |
|42,775 |2014-02-26|1,125      |Neville Hindley |
|42,776 |2014-02-26|2,020      |Neville Hindley |
|42,777 |2014-02-26|164.85     |Neville Hindley |
|42,778 |2014-02-26|8,820      |Neville Hindley |
|42,779 |2014-02-26|750.85     |Neville Hindley |
|42,780 |2014-02-26|587        |Neville Hindley |
|42,781 |2014-02-26|5,746      |Lyndon Evershed |
|42,782 |2014-02-26|380        |Lyndon Evershed |
|42,783 |2014-02-26|729.6      |Lyndon Evershed |
|42,784 |2014-02-26|420        |Lyndon Evershed |
|42,785 |2014-02-26|2,574.5    |Lyndon Evershed |
|42,786 |2014-02-27|790.4      |Lyndon Evershed |
|42,787 |2014-02-27|582        |Lyndon Evershed |
|42,788 |2014-02-27|875        |Lyndon Evershed |
|42,789 |2014-02-27|693.36     |Lyndon Evershed |
|42,790 |2014-02-27|8,920      |Garth Evershed  |
|42,791 |2014-02-27|878        |Garth Evershed  |
|42,792 |2014-02-27|2,077      |Lyndon Evershed |
|42,793 |2014-02-28|1,190.5    |Neville Hindley |
|42,794 |2014-02-28|1,735      |Neville Hindley |
|42,795 |2014-02-28|625        |Neville Hindley |
|42,796 |2014-02-28|5,985.5    |Garth Evershed  |
|42,797 |2014-02-28|-452.5     |Garth Evershed  |
|42,798 |2014-02-28|609.56     |Neville Hindley |
|42,799 |2014-02-28|280        |Neville Hindley |
|42,800 |2014-02-28|3,627.5    |Garth Evershed  |
|42,801 |2014-02-28|554.52     |Lyndon Evershed |
|42,802 |2014-02-28|286        |Neville Hindley |
|42,803 |2014-02-28|3,450      |Garth Evershed  |
|42,804 |2014-02-28|1,236.51   |Lyndon Evershed |
|42,805 |2014-02-28|850        |Garth Evershed  |
|42,806 |2014-02-28|514.3      |Douglas Evershed|
|42,807 |2014-03-03|1,321      |Neville Hindley |
|42,808 |2014-03-03|134.77     |Douglas Evershed|
|42,809 |2014-03-03|407        |Neville Hindley |
|42,810 |2014-03-03|985        |Neville Hindley |
|42,811 |2014-03-03|619.5      |Lyndon Evershed |
|42,812 |2014-03-03|1,701.5    |Lyndon Evershed |
|42,813 |2014-03-03|810        |Neville Hindley |
|42,814 |2014-03-03|349.25     |Garth Evershed  |
|42,815 |2014-03-03|835.76     |Lyndon Evershed |
|42,816 |2014-03-04|617.49     |Lyndon Evershed |
|42,817 |2014-03-04|2,190      |Garth Evershed  |
|42,818 |2014-03-04|507.1      |Douglas Evershed|
|42,819 |2014-03-05|5,915      |Neville Hindley |
|42,820 |2014-03-05|410.38     |Garth Evershed  |
|42,821 |2014-03-05|3,317.5    |Neville Hindley |
|42,822 |2014-03-05|2,582.3    |Lyndon Evershed |
|42,823 |2014-03-05|946.5      |Lyndon Evershed |
|42,824 |2014-03-05|5,100      |Harvey Lock     |
|42,825 |2014-03-06|554        |Neville Hindley |
|42,826 |2014-03-06|1,200      |Lyndon Evershed |
|42,827 |2014-03-06|250.88     |Neville Hindley |
|42,828 |2014-03-06|3,160      |Neville Hindley |
|42,829 |2014-03-06|630        |Neville Hindley |
|42,830 |2014-03-06|9,272      |Neville Hindley |
|42,831 |2014-03-06|403.52     |Lyndon Evershed |
|42,832 |2014-03-06|1,989      |Lyndon Evershed |
|42,833 |2014-03-06|125.42     |Douglas Evershed|
|42,834 |2014-03-06|1,551.5    |Lyndon Evershed |
|42,835 |2014-03-07|1,788      |Lyndon Evershed |
|42,836 |2014-03-07|384.84     |Lyndon Evershed |
|42,837 |2014-03-07|2,545      |Lyndon Evershed |
|42,838 |2014-03-07|495        |Neville Hindley |
|42,839 |2014-03-10|473        |Lyndon Evershed |
|42,840 |2014-03-10|1,360      |Lyndon Evershed |
|42,841 |2014-03-10|983        |Douglas Evershed|
|42,842 |2014-03-10|801.5      |Lyndon Evershed |
|42,843 |2014-03-11|413.45     |Lyndon Evershed |
|42,844 |2014-03-11|1,700      |Lyndon Evershed |
|42,845 |2014-03-12|585.75     |Garth Evershed  |
|42,846 |2014-03-12|277.5      |Neville Hindley |
|42,847 |2014-03-12|636.71     |Garth Evershed  |
|42,848 |2014-03-12|1,179      |Lyndon Evershed |
|42,849 |2014-03-12|404.5      |Garth Evershed  |
|42,850 |2014-03-12|1,759.35   |Harvey Lock     |
|42,851 |2014-03-13|735        |Douglas Evershed|
|42,852 |2014-03-13|1,301.04   |Lyndon Evershed |
|42,853 |2014-03-13|733        |Lyndon Evershed |
|42,854 |2014-03-13|406        |Douglas Evershed|
|42,855 |2014-03-13|855.5      |Lyndon Evershed |
|42,856 |2014-03-13|1,252.1    |Garth Evershed  |
|42,857 |2014-03-13|251.5      |Neville Hindley |
|42,858 |2014-03-14|539.5      |Neville Hindley |
|42,859 |2014-03-14|1,545      |Neville Hindley |
|42,860 |2014-03-14|2,500      |Neville Hindley |
|42,861 |2014-03-14|447        |Neville Hindley |
|42,862 |2014-03-14|210        |Neville Hindley |
|42,863 |2014-03-14|947.15     |Garth Evershed  |
|42,864 |2014-03-14|14,013.8   |Neville Hindley |
|42,865 |2014-03-14|708.5      |Lyndon Evershed |
|42,866 |2014-03-14|250        |Neville Hindley |
|42,867 |2014-03-14|4,361.17   |Douglas Evershed|
|42,868 |2014-03-14|1,626.04   |Douglas Evershed|
|42,869 |2014-03-14|371        |Neville Hindley |
|42,870 |2014-03-14|387        |Neville Hindley |
|42,871 |2014-03-14|1,447.75   |Neville Hindley |
|42,872 |2014-03-14|2,186      |Lyndon Evershed |
|42,873 |2014-03-14|1,930.54   |Garth Evershed  |
|42,874 |2014-03-14|743        |Garth Evershed  |
|42,875 |2014-03-17|425.78     |Neville Hindley |
|42,876 |2014-03-17|964.5      |Neville Hindley |
|42,877 |2014-03-17|2,727      |Neville Hindley |
|42,878 |2014-03-17|411.24     |Neville Hindley |
|42,879 |2014-03-17|322.25     |Garth Evershed  |
|42,880 |2014-03-17|810.5      |Garth Evershed  |
|42,881 |2014-03-17|3,625      |Neville Hindley |
|42,882 |2014-03-17|437.75     |Neville Hindley |
|42,883 |2014-03-18|1,279      |Neville Hindley |
|42,884 |2014-03-18|402        |Lyndon Evershed |
|42,885 |2014-03-18|727        |Lyndon Evershed |
|42,886 |2014-03-18|1,219.5    |Garth Evershed  |
|42,887 |2014-03-18|1,768      |Garth Evershed  |
|42,888 |2014-03-18|2,034.24   |Neville Hindley |
|42,889 |2014-03-18|1,833      |Lyndon Evershed |
|42,890 |2014-03-18|381        |Neville Hindley |
|42,891 |2014-03-18|3,090      |Neville Hindley |
|42,892 |2014-03-18|339.98     |Garth Evershed  |
|42,893 |2014-03-18|380        |Garth Evershed  |
|42,894 |2014-03-18|212.5      |Neville Hindley |
|42,895 |2014-03-18|2,230      |Neville Hindley |
|42,896 |2014-03-19|1,116      |Lyndon Evershed |
|42,897 |2014-03-19|822.85     |Garth Evershed  |
|42,898 |2014-03-19|8,874      |Garth Evershed  |
|42,899 |2014-03-19|1,072      |Lyndon Evershed |
|42,900 |2014-03-19|335.64     |Douglas Evershed|
|42,901 |2014-03-19|943.41     |Douglas Evershed|
|42,902 |2014-03-19|921.54     |Lyndon Evershed |
|42,903 |2014-03-19|963.4      |Lyndon Evershed |
|42,904 |2014-03-19|747        |Lyndon Evershed |
|42,905 |2014-03-19|393        |Lyndon Evershed |
|42,906 |2014-03-19|509        |Lyndon Evershed |
|42,907 |2014-03-19|711.26     |Douglas Evershed|
|42,908 |2014-03-20|782        |Garth Evershed  |
|42,909 |2014-03-20|547        |Neville Hindley |
|42,910 |2014-03-20|770        |Neville Hindley |
|42,911 |2014-03-20|460        |Neville Hindley |
|42,912 |2014-03-20|5,713      |Neville Hindley |
|42,913 |2014-03-20|280        |Neville Hindley |
|42,914 |2014-03-20|3,330      |Neville Hindley |
|42,915 |2014-03-20|255        |Douglas Evershed|
|42,916 |2014-03-20|311.95     |Garth Evershed  |
|42,917 |2014-03-20|597.15     |Garth Evershed  |
|42,918 |2014-03-21|188        |Douglas Evershed|
|42,919 |2014-03-21|257.84     |Neville Hindley |
|42,920 |2014-03-21|3,837.6    |Neville Hindley |
|42,921 |2014-03-21|905        |Neville Hindley |
|42,922 |2014-03-21|899        |Neville Hindley |
|42,923 |2014-03-24|425        |Neville Hindley |
|42,924 |2014-03-24|495        |Lyndon Evershed |
|42,925 |2014-03-24|200.4      |Neville Hindley |
|42,926 |2014-03-24|346        |Neville Hindley |
|42,927 |2014-03-24|1,097      |Neville Hindley |
|42,928 |2014-03-24|5,992      |Lyndon Evershed |
|42,929 |2014-03-24|3,407      |Neville Hindley |
|42,930 |2014-03-24|809.8      |Neville Hindley |
|42,931 |2014-03-25|1,077      |Neville Hindley |
|42,932 |2014-03-25|10,529.62  |Lyndon Evershed |
|42,933 |2014-03-25|820.5      |Garth Evershed  |
|42,934 |2014-03-25|384.5      |Garth Evershed  |
|42,935 |2014-03-25|2,310      |Lyndon Evershed |
|42,936 |2014-03-25|2,019.5    |Lyndon Evershed |
|42,937 |2014-03-25|474        |Lyndon Evershed |
|42,938 |2014-03-25|622.87     |Lyndon Evershed |
|42,939 |2014-03-25|816        |Neville Hindley |
|42,940 |2014-03-26|236.5      |Garth Evershed  |
|42,941 |2014-03-26|3,497.9    |Neville Hindley |
|42,942 |2014-03-26|2,399.04   |Neville Hindley |
|42,943 |2014-03-26|615.5      |Lyndon Evershed |
|42,944 |2014-03-26|450.5      |Lyndon Evershed |
|42,945 |2014-03-26|1,419.5    |Neville Hindley |
|42,946 |2014-03-26|2,368.52   |Lyndon Evershed |
|42,947 |2014-03-26|767.5      |Harvey Lock     |
|42,948 |2014-03-26|997.5      |Neville Hindley |
|42,949 |2014-03-27|305        |Neville Hindley |
|42,950 |2014-03-27|1,040      |Neville Hindley |
|42,951 |2014-03-27|876        |Lyndon Evershed |
|42,952 |2014-03-27|211.75     |Neville Hindley |
|42,953 |2014-03-27|4,143.18   |Lyndon Evershed |
|42,954 |2014-03-27|1,802      |Garth Evershed  |
|42,955 |2014-03-28|356.7      |Lyndon Evershed |
|42,956 |2014-03-28|350        |Garth Evershed  |
|42,957 |2014-03-28|460.25     |Garth Evershed  |
|42,958 |2014-03-28|3,450.3    |Neville Hindley |
|42,959 |2014-03-28|699        |Neville Hindley |
|42,960 |2014-03-28|831        |Harvey Lock     |
|42,961 |2014-03-28|627.5      |Lyndon Evershed |
|42,962 |2014-03-28|2,454      |Lyndon Evershed |
|42,963 |2014-03-31|624.7      |Garth Evershed  |
|42,964 |2014-03-31|9,378      |Garth Evershed  |
|42,965 |2014-03-31|1,132      |Neville Hindley |
|42,966 |2014-03-31|1,171.25   |Garth Evershed  |
|42,967 |2014-03-31|1,913      |Lyndon Evershed |
|42,968 |2014-03-31|335        |Garth Evershed  |
|42,969 |2014-03-31|823        |Neville Hindley |
|42,970 |2014-03-31|167        |Harvey Lock     |
|42,971 |2014-04-01|6,887.5    |Neville Hindley |
|42,972 |2014-04-01|413.25     |Lyndon Evershed |
|42,973 |2014-04-01|775        |Neville Hindley |
|42,974 |2014-04-01|497.5      |Lyndon Evershed |
|42,975 |2014-04-01|502        |Neville Hindley |
|42,976 |2014-04-01|477.75     |Lyndon Evershed |
|42,977 |2014-04-01|590        |Garth Evershed  |
|42,978 |2014-04-01|4,977.5    |Lyndon Evershed |
|42,979 |2014-04-01|569.2      |Garth Evershed  |
|42,980 |2014-04-01|251.8      |Neville Hindley |
|42,981 |2014-04-02|641        |Lyndon Evershed |
|42,982 |2014-04-02|80.18      |Douglas Evershed|
|42,983 |2014-04-02|348.45     |Douglas Evershed|
|42,984 |2014-04-02|950        |Lyndon Evershed |
|42,985 |2014-04-02|890.02     |Lyndon Evershed |
|42,986 |2014-04-02|5,547      |Neville Hindley |
|42,987 |2014-04-03|250        |Neville Hindley |
|42,988 |2014-04-03|990        |Neville Hindley |
|42,989 |2014-04-03|850        |Lyndon Evershed |
|42,990 |2014-04-03|1,514      |Douglas Evershed|
|42,991 |2014-04-03|1,350      |Neville Hindley |
|42,992 |2014-04-03|765        |Douglas Evershed|
|42,993 |2014-04-03|3,238.6    |Garth Evershed  |
|42,994 |2014-04-03|1,214.64   |Lyndon Evershed |
|42,995 |2014-04-04|575        |Lyndon Evershed |
|42,996 |2014-04-04|286.64     |Lyndon Evershed |
|42,997 |2014-04-04|113.97     |Neville Hindley |
|42,998 |2014-04-04|1,063      |Lyndon Evershed |
|42,999 |2014-04-04|10,824     |Neville Hindley |
|43,000 |2014-04-04|1,567      |Lyndon Evershed |
|43,001 |2014-04-04|2,070      |Garth Evershed  |
|43,002 |2014-04-04|173.78     |Douglas Evershed|
|43,003 |2014-04-04|1,734      |Neville Hindley |
|43,004 |2014-04-04|1,016      |Lyndon Evershed |
|43,005 |2014-04-04|295        |Lyndon Evershed |
|43,006 |2014-04-04|729        |Lyndon Evershed |
|43,007 |2014-04-07|813        |Lyndon Evershed |
|43,008 |2014-04-07|585        |Neville Hindley |
|43,009 |2014-04-07|1,360      |Neville Hindley |
|43,010 |2014-04-07|192.5      |Neville Hindley |
|43,011 |2014-04-07|420.04     |Lyndon Evershed |
|43,012 |2014-04-07|1,267.5    |Neville Hindley |
|43,013 |2014-04-07|2,059      |Garth Evershed  |
|43,014 |2014-04-07|435.96     |Douglas Evershed|
|43,015 |2014-04-08|345        |Neville Hindley |
|43,016 |2014-04-08|2,170      |Neville Hindley |
|43,017 |2014-04-08|1,120      |Neville Hindley |
|43,018 |2014-04-08|635.5      |Lyndon Evershed |
|43,019 |2014-04-08|3,997.2    |Lyndon Evershed |
|43,020 |2014-04-08|448        |Neville Hindley |
|43,021 |2014-04-08|1,717      |Harvey Lock     |
|43,022 |2014-04-08|6,000      |Lyndon Evershed |
|43,023 |2014-04-08|240.28     |Garth Evershed  |
|43,024 |2014-04-08|254.5      |Douglas Evershed|
|43,025 |2014-04-09|5,997      |Lyndon Evershed |
|43,026 |2014-04-09|2,446      |Lyndon Evershed |
|43,027 |2014-04-09|1,269      |Lyndon Evershed |
|43,028 |2014-04-09|992.5      |Garth Evershed  |
|43,029 |2014-04-10|2,086      |Neville Hindley |
|43,030 |2014-04-10|292        |Neville Hindley |
|43,031 |2014-04-10|862.5      |Neville Hindley |
|43,032 |2014-04-10|385        |Neville Hindley |
|43,033 |2014-04-10|362.5      |Douglas Evershed|
|43,034 |2014-04-10|242.5      |Neville Hindley |
|43,035 |2014-04-11|5,673      |Lyndon Evershed |
|43,036 |2014-04-11|2,473      |Lyndon Evershed |
|43,037 |2014-04-11|847.21     |Garth Evershed  |
|43,038 |2014-04-11|272.95     |Garth Evershed  |
|43,039 |2014-04-14|722        |Neville Hindley |
|43,040 |2014-04-14|1,137      |Neville Hindley |
